week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,category,cuisine,city_code,region_code,center_type,op_area,Predicted_Orders
153,67,1878,320.13,321.13,0,1,Starters,Thai,638,56,TYPE_B,7.0,305
153,67,1216,416.13,418.13,0,0,Pasta,Italian,638,56,TYPE_B,7.0,86
153,67,2126,508.31,507.31,0,0,Pasta,Italian,638,56,TYPE_B,7.0,86
153,67,2826,377.33,377.33,0,0,Sandwich,Italian,638,56,TYPE_B,7.0,714
153,67,1754,193.06,308.46,1,1,Sandwich,Italian,638,56,TYPE_B,7.0,3412
153,67,1971,196.0,339.53,1,1,Sandwich,Italian,638,56,TYPE_B,7.0,3544
153,67,1902,446.23,445.23,0,0,Biryani,Indian,638,56,TYPE_B,7.0,50
153,67,1247,446.23,446.23,0,0,Biryani,Indian,638,56,TYPE_B,7.0,49
153,67,1770,486.03,484.03,0,0,Biryani,Indian,638,56,TYPE_B,7.0,44
153,67,1198,173.66,202.73,0,0,Extras,Thai,638,56,TYPE_B,7.0,293
153,67,1311,188.18,189.18,0,0,Extras,Thai,638,56,TYPE_B,7.0,411
153,67,1803,140.68,180.48,0,0,Extras,Thai,638,56,TYPE_B,7.0,510
153,67,1438,195.0,196.0,0,0,Soup,Thai,638,56,TYPE_B,7.0,172
153,67,2494,195.0,194.0,0,0,Soup,Thai,638,56,TYPE_B,7.0,136
153,67,1847,195.0,195.0,0,0,Soup,Thai,638,56,TYPE_B,7.0,136
153,67,1558,564.6,562.6,0,0,Pizza,Continental,638,56,TYPE_B,7.0,148
153,67,2581,563.6,564.6,0,0,Pizza,Continental,638,56,TYPE_B,7.0,198
153,67,1962,563.6,563.6,0,0,Pizza,Continental,638,56,TYPE_B,7.0,594
153,67,1445,726.53,726.53,0,0,Seafood,Continental,638,56,TYPE_B,7.0,63
153,67,2444,727.53,726.53,0,0,Seafood,Continental,638,56,TYPE_B,7.0,62
153,67,2867,727.53,727.53,0,0,Seafood,Continental,638,56,TYPE_B,7.0,61
153,67,2760,224.13,222.13,0,0,Other Snacks,Thai,638,56,TYPE_B,7.0,295
153,67,1525,317.22,318.22,0,0,Other Snacks,Thai,638,56,TYPE_B,7.0,319
153,67,2704,320.13,320.13,0,1,Other Snacks,Thai,638,56,TYPE_B,7.0,352
153,67,2492,388.03,388.03,0,0,Desert,Indian,638,56,TYPE_B,7.0,48
153,67,1543,485.03,486.03,0,0,Desert,Indian,638,56,TYPE_B,7.0,92
153,67,2304,484.03,484.03,0,0,Desert,Indian,638,56,TYPE_B,7.0,86
153,67,2664,328.89,328.89,0,0,Salad,Italian,638,56,TYPE_B,7.0,310
153,67,2569,326.89,326.89,0,0,Salad,Italian,638,56,TYPE_B,7.0,306
153,67,2490,290.03,292.03,0,0,Salad,Italian,638,56,TYPE_B,7.0,356
153,174,1885,157.14,158.14,0,0,Beverages,Thai,700,56,TYPE_A,7.0,2239
153,174,1993,160.11,151.38,0,1,Beverages,Thai,700,56,TYPE_A,7.0,834
153,174,2539,157.14,151.35,0,1,Beverages,Thai,700,56,TYPE_A,7.0,605
153,174,2139,285.21,284.21,0,0,Beverages,Indian,700,56,TYPE_A,7.0,54
153,174,2631,164.93,165.93,0,0,Beverages,Indian,700,56,TYPE_A,7.0,100
153,174,1248,165.93,165.93,0,0,Beverages,Indian,700,56,TYPE_A,7.0,100
153,174,1778,161.05,188.18,0,0,Beverages,Italian,700,56,TYPE_A,7.0,796
153,174,1062,160.08,192.09,0,0,Beverages,Italian,700,56,TYPE_A,7.0,787
153,174,2707,236.68,238.68,0,0,Beverages,Italian,700,56,TYPE_A,7.0,1240
153,174,1207,377.33,379.33,0,0,Beverages,Continental,700,56,TYPE_A,7.0,129
153,174,1230,380.3,379.3,0,0,Beverages,Continental,700,56,TYPE_A,7.0,130
153,174,2322,376.36,376.36,0,0,Beverages,Continental,700,56,TYPE_A,7.0,241
153,174,2290,293.0,293.0,0,0,Rice Bowl,Indian,700,56,TYPE_A,7.0,1025
153,174,1727,464.63,466.63,0,0,Rice Bowl,Indian,700,56,TYPE_A,7.0,502
153,174,1109,311.43,310.43,0,0,Rice Bowl,Indian,700,56,TYPE_A,7.0,991
153,174,1571,582.03,583.03,0,0,Fish,Continental,700,56,TYPE_A,7.0,93
153,174,2956,581.03,581.03,0,0,Fish,Continental,700,56,TYPE_A,7.0,93
153,174,2104,581.03,581.03,0,0,Fish,Continental,700,56,TYPE_A,7.0,93
153,174,2640,321.13,321.13,0,0,Starters,Thai,700,56,TYPE_A,7.0,211
153,174,1878,320.13,321.13,0,0,Starters,Thai,700,56,TYPE_A,7.0,204
153,174,2306,310.43,310.43,0,0,Pasta,Italian,700,56,TYPE_A,7.0,222
153,174,1216,416.13,418.13,0,0,Pasta,Italian,700,56,TYPE_A,7.0,71
153,174,2126,507.31,507.31,0,0,Pasta,Italian,700,56,TYPE_A,7.0,71
153,174,2826,379.33,378.33,0,0,Sandwich,Italian,700,56,TYPE_A,7.0,683
153,174,1754,192.06,317.25,1,1,Sandwich,Italian,700,56,TYPE_A,7.0,3599
153,174,1971,192.06,339.53,1,1,Sandwich,Italian,700,56,TYPE_A,7.0,3805
153,174,1902,446.23,446.23,0,0,Biryani,Indian,700,56,TYPE_A,7.0,42
153,174,1247,446.23,446.23,0,0,Biryani,Indian,700,56,TYPE_A,7.0,42
153,174,1770,484.03,485.03,0,0,Biryani,Indian,700,56,TYPE_A,7.0,37
153,174,1198,169.75,242.53,0,0,Extras,Thai,700,56,TYPE_A,7.0,197
153,174,1311,150.41,232.86,0,0,Extras,Thai,700,56,TYPE_A,7.0,198
153,174,1803,200.82,200.82,0,0,Extras,Thai,700,56,TYPE_A,7.0,356
153,174,1438,196.0,195.0,0,0,Soup,Thai,700,56,TYPE_A,7.0,232
153,174,2494,196.0,196.0,0,0,Soup,Thai,700,56,TYPE_A,7.0,206
153,174,1847,194.0,195.0,0,0,Soup,Thai,700,56,TYPE_A,7.0,205
153,174,1558,564.6,564.6,0,0,Pizza,Continental,700,56,TYPE_A,7.0,147
153,174,2581,563.6,563.6,0,0,Pizza,Continental,700,56,TYPE_A,7.0,197
153,174,1962,564.6,564.6,0,0,Pizza,Continental,700,56,TYPE_A,7.0,421
153,174,1445,728.53,727.53,0,0,Seafood,Continental,700,56,TYPE_A,7.0,43
153,174,2444,728.53,727.53,0,0,Seafood,Continental,700,56,TYPE_A,7.0,41
153,174,2867,728.53,727.53,0,0,Seafood,Continental,700,56,TYPE_A,7.0,39
153,174,2760,223.13,224.13,0,0,Other Snacks,Thai,700,56,TYPE_A,7.0,211
153,174,1525,319.13,321.13,0,0,Other Snacks,Thai,700,56,TYPE_A,7.0,211
153,174,2704,320.13,320.13,0,0,Other Snacks,Thai,700,56,TYPE_A,7.0,211
153,174,2492,389.03,388.03,0,0,Desert,Indian,700,56,TYPE_A,7.0,49
153,174,1543,486.03,486.03,0,0,Desert,Indian,700,56,TYPE_A,7.0,104
153,174,2304,486.03,484.03,0,0,Desert,Indian,700,56,TYPE_A,7.0,69
153,174,2664,328.89,328.89,0,0,Salad,Italian,700,56,TYPE_A,7.0,314
153,174,2569,326.89,328.89,0,0,Salad,Italian,700,56,TYPE_A,7.0,317
153,174,2490,292.03,292.03,0,0,Salad,Italian,700,56,TYPE_A,7.0,359
153,29,1885,118.37,118.37,0,0,Beverages,Thai,526,34,TYPE_C,4.0,210
153,29,1993,112.58,110.58,0,0,Beverages,Thai,526,34,TYPE_C,4.0,178
153,29,2539,121.31,121.31,0,0,Beverages,Thai,526,34,TYPE_C,4.0,102
153,29,2631,153.26,153.26,0,0,Beverages,Indian,526,34,TYPE_C,4.0,58
153,29,1248,154.26,153.26,0,0,Beverages,Indian,526,34,TYPE_C,4.0,53
153,29,1778,151.35,185.33,0,0,Beverages,Italian,526,34,TYPE_C,4.0,214
153,29,1062,152.29,154.29,0,0,Beverages,Italian,526,34,TYPE_C,4.0,279
153,29,2707,213.43,214.43,0,0,Beverages,Italian,526,34,TYPE_C,4.0,278
153,29,1207,323.07,321.07,0,0,Beverages,Continental,526,34,TYPE_C,4.0,148
153,29,2322,340.5,339.5,0,0,Beverages,Continental,526,34,TYPE_C,4.0,149
153,29,2290,250.32,248.32,0,0,Rice Bowl,Indian,526,34,TYPE_C,4.0,317
153,29,1727,423.95,421.95,0,0,Rice Bowl,Indian,526,34,TYPE_C,4.0,207
153,29,1109,311.43,310.43,0,0,Rice Bowl,Indian,526,34,TYPE_C,4.0,248
153,29,1571,679.03,679.03,0,0,Fish,Continental,526,34,TYPE_C,4.0,53
153,29,2104,679.03,678.03,0,0,Fish,Continental,526,34,TYPE_C,4.0,53
153,29,2640,320.13,320.13,0,0,Starters,Thai,526,34,TYPE_C,4.0,47
153,29,1878,321.13,321.13,0,0,Starters,Thai,526,34,TYPE_C,4.0,45
153,29,1216,416.13,418.13,0,0,Pasta,Italian,526,34,TYPE_C,4.0,41
153,29,2126,507.31,509.31,0,0,Pasta,Italian,526,34,TYPE_C,4.0,41
153,29,2826,327.92,326.92,0,0,Sandwich,Italian,526,34,TYPE_C,4.0,278
153,29,1754,194.03,291.03,1,0,Sandwich,Italian,526,34,TYPE_C,4.0,1679
153,29,1971,194.06,308.46,1,0,Sandwich,Italian,526,34,TYPE_C,4.0,1152
153,29,1558,512.19,513.19,0,0,Pizza,Continental,526,34,TYPE_C,4.0,120
153,29,2581,511.19,511.19,0,0,Pizza,Continental,526,34,TYPE_C,4.0,144
153,29,1962,513.19,513.19,0,0,Pizza,Continental,526,34,TYPE_C,4.0,209
153,29,1445,727.53,728.53,0,0,Seafood,Continental,526,34,TYPE_C,4.0,22
153,29,2444,726.53,728.53,0,0,Seafood,Continental,526,34,TYPE_C,4.0,22
153,29,2760,242.5,242.5,0,0,Other Snacks,Thai,526,34,TYPE_C,4.0,45
153,29,2704,319.13,321.13,0,0,Other Snacks,Thai,526,34,TYPE_C,4.0,45
153,29,2492,447.23,445.23,0,0,Desert,Indian,526,34,TYPE_C,4.0,41
153,29,1543,483.09,483.09,0,0,Desert,Indian,526,34,TYPE_C,4.0,72
153,29,2304,482.09,483.09,0,0,Desert,Indian,526,34,TYPE_C,4.0,41
153,29,2664,275.48,275.48,0,0,Salad,Italian,526,34,TYPE_C,4.0,306
153,29,2569,277.42,279.42,0,0,Salad,Italian,526,34,TYPE_C,4.0,306
153,29,2490,244.5,242.5,0,0,Salad,Italian,526,34,TYPE_C,4.0,214
153,77,1885,121.28,122.28,0,0,Beverages,Thai,676,34,TYPE_A,3.8,646
153,77,1993,118.34,119.34,0,0,Beverages,Thai,676,34,TYPE_A,3.8,330
153,77,2539,120.31,121.31,0,0,Beverages,Thai,676,34,TYPE_A,3.8,136
153,77,2139,291.03,292.03,0,0,Beverages,Indian,676,34,TYPE_A,3.8,35
153,77,2631,151.32,153.32,0,0,Beverages,Indian,676,34,TYPE_A,3.8,98
153,77,1248,153.26,154.26,0,0,Beverages,Indian,676,34,TYPE_A,3.8,54
153,77,1778,158.17,185.33,0,0,Beverages,Italian,676,34,TYPE_A,3.8,172
153,77,1062,154.29,170.75,0,0,Beverages,Italian,676,34,TYPE_A,3.8,279
153,77,2707,210.52,210.52,0,0,Beverages,Italian,676,34,TYPE_A,3.8,278
153,77,1230,335.68,334.68,0,0,Beverages,Continental,676,34,TYPE_A,3.8,150
153,77,2322,334.71,333.71,0,0,Beverages,Continental,676,34,TYPE_A,3.8,150
153,77,2290,260.96,261.96,0,0,Rice Bowl,Indian,676,34,TYPE_A,3.8,269
153,77,1727,423.95,421.95,0,0,Rice Bowl,Indian,676,34,TYPE_A,3.8,194
153,77,1109,276.48,276.48,0,0,Rice Bowl,Indian,676,34,TYPE_A,3.8,157
153,77,2577,319.13,321.13,0,0,Starters,Thai,676,34,TYPE_A,3.8,126
153,77,2640,319.13,320.13,0,0,Starters,Thai,676,34,TYPE_A,3.8,157
153,77,1878,319.13,320.13,0,0,Starters,Thai,676,34,TYPE_A,3.8,126
153,77,2306,335.62,336.62,0,0,Pasta,Italian,676,34,TYPE_A,3.8,40
153,77,2126,508.31,508.31,0,0,Pasta,Italian,676,34,TYPE_A,3.8,41
153,77,2826,326.92,325.92,0,0,Sandwich,Italian,676,34,TYPE_A,3.8,278
153,77,1754,195.03,285.21,1,1,Sandwich,Italian,676,34,TYPE_A,3.8,1597
153,77,1971,196.97,310.46,1,1,Sandwich,Italian,676,34,TYPE_A,3.8,1230
153,77,1558,511.19,511.19,0,0,Pizza,Continental,676,34,TYPE_A,3.8,120
153,77,2581,512.19,511.19,0,0,Pizza,Continental,676,34,TYPE_A,3.8,144
153,77,1962,511.19,513.19,0,0,Pizza,Continental,676,34,TYPE_A,3.8,210
153,77,1445,726.53,727.53,0,0,Seafood,Continental,676,34,TYPE_A,3.8,36
153,77,2444,728.53,728.53,0,0,Seafood,Continental,676,34,TYPE_A,3.8,35
153,77,2760,243.5,244.5,0,0,Other Snacks,Thai,676,34,TYPE_A,3.8,126
153,77,1525,319.13,319.13,0,0,Other Snacks,Thai,676,34,TYPE_A,3.8,126
153,77,2704,320.13,320.13,0,0,Other Snacks,Thai,676,34,TYPE_A,3.8,126
153,77,2492,447.23,445.23,0,0,Desert,Indian,676,34,TYPE_A,3.8,41
153,77,1543,483.09,483.09,0,0,Desert,Indian,676,34,TYPE_A,3.8,65
153,77,2304,484.09,482.09,0,0,Desert,Indian,676,34,TYPE_A,3.8,41
153,77,2664,285.24,284.24,0,0,Salad,Italian,676,34,TYPE_A,3.8,306
153,77,2569,273.54,275.54,0,0,Salad,Italian,676,34,TYPE_A,3.8,306
153,77,2490,256.14,255.14,0,0,Salad,Italian,676,34,TYPE_A,3.8,182
153,41,1885,157.14,159.14,0,0,Beverages,Thai,590,56,TYPE_C,1.9,150
153,41,1993,159.11,158.11,0,0,Beverages,Thai,590,56,TYPE_C,1.9,104
153,41,2539,155.26,155.26,0,0,Beverages,Thai,590,56,TYPE_C,1.9,78
153,41,2139,292.03,292.03,0,0,Beverages,Indian,590,56,TYPE_C,1.9,31
153,41,1778,159.11,189.18,0,0,Beverages,Italian,590,56,TYPE_C,1.9,112
153,41,1062,161.99,193.03,0,0,Beverages,Italian,590,56,TYPE_C,1.9,117
153,41,2707,241.53,243.53,0,0,Beverages,Italian,590,56,TYPE_C,1.9,90
153,41,1207,388.0,388.0,0,0,Beverages,Continental,590,56,TYPE_C,1.9,89
153,41,1230,390.0,389.0,0,0,Beverages,Continental,590,56,TYPE_C,1.9,95
153,41,2322,349.26,347.26,0,0,Beverages,Continental,590,56,TYPE_C,1.9,133
153,41,2290,302.64,302.64,0,0,Rice Bowl,Indian,590,56,TYPE_C,1.9,195
153,41,1727,358.93,405.49,0,0,Rice Bowl,Indian,590,56,TYPE_C,1.9,198
153,41,1109,309.43,311.43,0,0,Rice Bowl,Indian,590,56,TYPE_C,1.9,169
153,41,1878,320.13,321.13,0,0,Starters,Thai,590,56,TYPE_C,1.9,30
153,41,2306,309.43,310.43,0,0,Pasta,Italian,590,56,TYPE_C,1.9,100
153,41,1216,417.13,416.13,0,0,Pasta,Italian,590,56,TYPE_C,1.9,29
153,41,2126,508.31,507.31,0,0,Pasta,Italian,590,56,TYPE_C,1.9,29
153,41,2826,377.33,377.33,0,0,Sandwich,Italian,590,56,TYPE_C,1.9,51
153,41,1754,194.03,328.86,1,0,Sandwich,Italian,590,56,TYPE_C,1.9,1240
153,41,1971,195.97,340.53,1,0,Sandwich,Italian,590,56,TYPE_C,1.9,1194
153,41,1247,445.23,447.23,0,0,Biryani,Indian,590,56,TYPE_C,1.9,17
153,41,1438,194.0,194.0,0,0,Soup,Thai,590,56,TYPE_C,1.9,39
153,41,1558,563.6,562.6,0,0,Pizza,Continental,590,56,TYPE_C,1.9,119
153,41,2581,564.6,564.6,0,0,Pizza,Continental,590,56,TYPE_C,1.9,140
153,41,1962,563.6,564.6,0,0,Pizza,Continental,590,56,TYPE_C,1.9,169
153,41,2760,222.13,224.13,0,0,Other Snacks,Thai,590,56,TYPE_C,1.9,32
153,41,2704,320.13,319.13,0,0,Other Snacks,Thai,590,56,TYPE_C,1.9,30
153,41,1543,486.03,485.03,0,0,Desert,Indian,590,56,TYPE_C,1.9,64
153,41,2304,485.03,484.03,0,0,Desert,Indian,590,56,TYPE_C,1.9,29
153,41,2664,326.89,326.89,0,0,Salad,Italian,590,56,TYPE_C,1.9,221
153,41,2569,328.89,326.89,0,0,Salad,Italian,590,56,TYPE_C,1.9,92
153,41,2490,292.03,290.03,0,0,Salad,Italian,590,56,TYPE_C,1.9,231
153,30,1885,159.14,158.14,0,0,Beverages,Thai,604,56,TYPE_A,3.5,1266
153,30,1993,160.11,158.11,0,0,Beverages,Thai,604,56,TYPE_A,3.5,573
153,30,2539,159.14,159.14,0,0,Beverages,Thai,604,56,TYPE_A,3.5,341
153,30,2139,275.54,273.54,0,0,Beverages,Indian,604,56,TYPE_A,3.5,38
153,30,2631,164.93,165.93,0,0,Beverages,Indian,604,56,TYPE_A,3.5,56
153,30,1778,163.02,193.06,0,0,Beverages,Italian,604,56,TYPE_A,3.5,367
153,30,1062,159.11,185.3,0,0,Beverages,Italian,604,56,TYPE_A,3.5,363
153,30,2707,225.07,226.07,0,0,Beverages,Italian,604,56,TYPE_A,3.5,559
153,30,1207,384.18,383.18,0,0,Beverages,Continental,604,56,TYPE_A,3.5,146
153,30,1230,382.24,380.24,0,0,Beverages,Continental,604,56,TYPE_A,3.5,133
153,30,2322,382.24,380.24,0,0,Beverages,Continental,604,56,TYPE_A,3.5,214
153,30,2290,285.18,286.18,0,0,Rice Bowl,Indian,604,56,TYPE_A,3.5,396
153,30,1727,457.87,457.87,0,0,Rice Bowl,Indian,604,56,TYPE_A,3.5,351
153,30,1109,269.69,310.43,0,0,Rice Bowl,Indian,604,56,TYPE_A,3.5,488
153,30,1571,631.53,630.53,0,0,Fish,Continental,604,56,TYPE_A,3.5,55
153,30,2956,583.03,583.03,0,0,Fish,Continental,604,56,TYPE_A,3.5,55
153,30,2577,321.13,321.13,0,0,Starters,Thai,604,56,TYPE_A,3.5,126
153,30,2640,320.13,321.13,0,0,Starters,Thai,604,56,TYPE_A,3.5,157
153,30,1878,257.11,319.13,0,0,Starters,Thai,604,56,TYPE_A,3.5,126
153,30,2306,311.43,311.43,0,0,Pasta,Italian,604,56,TYPE_A,3.5,310
153,30,1216,417.13,416.13,0,0,Pasta,Italian,604,56,TYPE_A,3.5,41
153,30,2126,509.31,507.31,0,0,Pasta,Italian,604,56,TYPE_A,3.5,41
153,30,2826,378.33,377.33,0,0,Sandwich,Italian,604,56,TYPE_A,3.5,400
153,30,1754,192.06,321.07,1,0,Sandwich,Italian,604,56,TYPE_A,3.5,1574
153,30,1971,193.03,338.53,1,1,Sandwich,Italian,604,56,TYPE_A,3.5,1820
153,30,1902,445.23,446.23,0,0,Biryani,Indian,604,56,TYPE_A,3.5,24
153,30,1247,447.23,446.23,0,0,Biryani,Indian,604,56,TYPE_A,3.5,26
153,30,1198,182.39,182.39,0,0,Extras,Thai,604,56,TYPE_A,3.5,221
153,30,1311,202.73,202.73,0,0,Extras,Thai,604,56,TYPE_A,3.5,224
153,30,1803,162.02,223.16,0,0,Extras,Thai,604,56,TYPE_A,3.5,197
153,30,1438,196.0,194.0,0,0,Soup,Thai,604,56,TYPE_A,3.5,75
153,30,2494,195.0,196.0,0,0,Soup,Thai,604,56,TYPE_A,3.5,75
153,30,1847,195.0,196.0,0,0,Soup,Thai,604,56,TYPE_A,3.5,75
153,30,1558,564.6,562.6,0,0,Pizza,Continental,604,56,TYPE_A,3.5,118
153,30,2581,564.6,562.6,0,0,Pizza,Continental,604,56,TYPE_A,3.5,144
153,30,1962,563.6,562.6,0,0,Pizza,Continental,604,56,TYPE_A,3.5,232
153,30,1445,728.53,726.53,0,0,Seafood,Continental,604,56,TYPE_A,3.5,36
153,30,2444,726.53,726.53,0,0,Seafood,Continental,604,56,TYPE_A,3.5,35
153,30,2867,728.53,726.53,0,0,Seafood,Continental,604,56,TYPE_A,3.5,35
153,30,2760,224.13,224.13,0,1,Other Snacks,Thai,604,56,TYPE_A,3.5,187
153,30,1525,319.13,320.13,0,0,Other Snacks,Thai,604,56,TYPE_A,3.5,126
153,30,2704,321.13,319.13,0,0,Other Snacks,Thai,604,56,TYPE_A,3.5,126
153,30,2492,388.03,387.03,0,0,Desert,Indian,604,56,TYPE_A,3.5,41
153,30,1543,486.03,486.03,0,0,Desert,Indian,604,56,TYPE_A,3.5,65
153,30,2664,326.89,327.89,0,0,Salad,Italian,604,56,TYPE_A,3.5,303
153,30,2569,328.89,326.89,0,0,Salad,Italian,604,56,TYPE_A,3.5,302
153,30,2490,290.03,290.03,0,0,Salad,Italian,604,56,TYPE_A,3.5,257
153,76,1885,160.11,160.11,0,0,Beverages,Thai,614,85,TYPE_A,3.0,887
153,76,1993,158.14,159.14,0,0,Beverages,Thai,614,85,TYPE_A,3.0,275
153,76,2539,158.11,160.11,0,0,Beverages,Thai,614,85,TYPE_A,3.0,217
153,76,2139,290.03,290.03,0,0,Beverages,Indian,614,85,TYPE_A,3.0,31
153,76,2631,163.93,163.93,1,0,Beverages,Indian,614,85,TYPE_A,3.0,64
153,76,1248,165.93,163.93,1,0,Beverages,Indian,614,85,TYPE_A,3.0,60
153,76,1778,157.14,193.03,0,0,Beverages,Italian,614,85,TYPE_A,3.0,378
153,76,1062,162.02,185.27,0,0,Beverages,Italian,614,85,TYPE_A,3.0,369
153,76,2707,222.13,222.13,0,0,Beverages,Italian,614,85,TYPE_A,3.0,458
153,76,1207,390.0,389.0,0,0,Beverages,Continental,614,85,TYPE_A,3.0,90
153,76,1230,360.9,359.9,0,0,Beverages,Continental,614,85,TYPE_A,3.0,115
153,76,2322,380.27,380.27,0,0,Beverages,Continental,614,85,TYPE_A,3.0,213
153,76,2290,293.97,293.97,0,0,Rice Bowl,Indian,614,85,TYPE_A,3.0,434
153,76,1727,464.63,466.63,0,0,Rice Bowl,Indian,614,85,TYPE_A,3.0,234
153,76,1109,276.51,309.43,0,0,Rice Bowl,Indian,614,85,TYPE_A,3.0,396
153,76,2577,320.13,321.13,0,0,Starters,Thai,614,85,TYPE_A,3.0,99
153,76,2640,239.59,320.13,0,0,Starters,Thai,614,85,TYPE_A,3.0,100
153,76,1878,319.13,321.13,0,0,Starters,Thai,614,85,TYPE_A,3.0,99
153,76,2306,311.43,310.43,0,0,Pasta,Italian,614,85,TYPE_A,3.0,150
153,76,1216,436.56,436.56,0,0,Pasta,Italian,614,85,TYPE_A,3.0,41
153,76,2126,510.25,510.25,0,0,Pasta,Italian,614,85,TYPE_A,3.0,41
153,76,2826,368.6,369.6,0,0,Sandwich,Italian,614,85,TYPE_A,3.0,323
153,76,1754,195.03,332.71,1,0,Sandwich,Italian,614,85,TYPE_A,3.0,1173
153,76,1971,193.03,339.53,1,0,Sandwich,Italian,614,85,TYPE_A,3.0,1375
153,76,1902,447.23,447.23,0,0,Biryani,Indian,614,85,TYPE_A,3.0,25
153,76,1770,485.03,486.03,0,0,Biryani,Indian,614,85,TYPE_A,3.0,26
153,76,1198,198.88,199.88,0,0,Extras,Thai,614,85,TYPE_A,3.0,159
153,76,1311,135.8,180.48,0,0,Extras,Thai,614,85,TYPE_A,3.0,160
153,76,1803,234.74,236.74,0,0,Extras,Thai,614,85,TYPE_A,3.0,107
153,76,1438,196.0,196.0,0,0,Soup,Thai,614,85,TYPE_A,3.0,125
153,76,2494,196.0,195.0,0,0,Soup,Thai,614,85,TYPE_A,3.0,125
153,76,1847,196.0,195.0,0,0,Soup,Thai,614,85,TYPE_A,3.0,75
153,76,1558,564.6,563.6,0,0,Pizza,Continental,614,85,TYPE_A,3.0,118
153,76,2581,562.6,564.6,0,0,Pizza,Continental,614,85,TYPE_A,3.0,166
153,76,1962,563.6,562.6,0,0,Pizza,Continental,614,85,TYPE_A,3.0,166
153,76,1445,727.53,726.53,0,0,Seafood,Continental,614,85,TYPE_A,3.0,23
153,76,2444,728.53,728.53,0,0,Seafood,Continental,614,85,TYPE_A,3.0,23
153,76,2867,727.53,728.53,0,0,Seafood,Continental,614,85,TYPE_A,3.0,23
153,76,2760,224.13,222.13,0,0,Other Snacks,Thai,614,85,TYPE_A,3.0,99
153,76,1525,320.13,321.13,0,0,Other Snacks,Thai,614,85,TYPE_A,3.0,99
153,76,2704,319.13,321.13,0,0,Other Snacks,Thai,614,85,TYPE_A,3.0,99
153,76,1543,485.03,485.03,0,0,Desert,Indian,614,85,TYPE_A,3.0,65
153,76,2304,484.03,486.03,0,0,Desert,Indian,614,85,TYPE_A,3.0,41
153,76,2664,328.89,327.89,0,0,Salad,Italian,614,85,TYPE_A,3.0,172
153,76,2569,327.89,328.89,0,0,Salad,Italian,614,85,TYPE_A,3.0,155
153,76,2490,290.03,292.03,0,0,Salad,Italian,614,85,TYPE_A,3.0,140
153,59,1885,159.14,156.17,0,1,Beverages,Thai,456,56,TYPE_A,4.2,1337
153,59,1993,159.14,158.14,0,1,Beverages,Thai,456,56,TYPE_A,4.2,755
153,59,2539,157.14,157.14,0,0,Beverages,Thai,456,56,TYPE_A,4.2,251
153,59,2139,290.03,290.03,0,0,Beverages,Indian,456,56,TYPE_A,4.2,36
153,59,2631,165.93,163.93,0,1,Beverages,Indian,456,56,TYPE_A,4.2,67
153,59,1248,165.93,165.93,0,0,Beverages,Indian,456,56,TYPE_A,4.2,53
153,59,1778,162.02,193.03,0,0,Beverages,Italian,456,56,TYPE_A,4.2,406
153,59,1062,159.08,191.15,0,0,Beverages,Italian,456,56,TYPE_A,4.2,453
153,59,2707,230.86,230.86,0,0,Beverages,Italian,456,56,TYPE_A,4.2,582
153,59,1207,390.0,390.0,0,0,Beverages,Continental,456,56,TYPE_A,4.2,89
153,59,1230,373.45,375.45,0,0,Beverages,Continental,456,56,TYPE_A,4.2,117
153,59,2322,389.0,389.0,0,0,Beverages,Continental,456,56,TYPE_A,4.2,123
153,59,2290,304.64,304.64,0,0,Rice Bowl,Indian,456,56,TYPE_A,4.2,895
153,59,1727,466.63,464.63,0,0,Rice Bowl,Indian,456,56,TYPE_A,4.2,365
153,59,1109,286.18,286.18,0,0,Rice Bowl,Indian,456,56,TYPE_A,4.2,716
153,59,1571,582.03,582.03,0,0,Fish,Continental,456,56,TYPE_A,4.2,77
153,59,2956,581.03,583.03,0,0,Fish,Continental,456,56,TYPE_A,4.2,77
153,59,2577,321.13,320.13,0,1,Starters,Thai,456,56,TYPE_A,4.2,150
153,59,2640,320.13,319.13,0,1,Starters,Thai,456,56,TYPE_A,4.2,152
153,59,1878,321.13,319.13,0,0,Starters,Thai,456,56,TYPE_A,4.2,126
153,59,2306,311.43,310.43,0,0,Pasta,Italian,456,56,TYPE_A,4.2,366
153,59,1216,417.13,417.13,0,0,Pasta,Italian,456,56,TYPE_A,4.2,41
153,59,2826,377.33,378.33,0,0,Sandwich,Italian,456,56,TYPE_A,4.2,420
153,59,1754,193.03,328.86,1,1,Sandwich,Italian,456,56,TYPE_A,4.2,2012
153,59,1971,194.0,340.53,1,0,Sandwich,Italian,456,56,TYPE_A,4.2,1676
153,59,1902,446.23,445.23,0,0,Biryani,Indian,456,56,TYPE_A,4.2,26
153,59,1247,446.23,447.23,0,0,Biryani,Indian,456,56,TYPE_A,4.2,28
153,59,1770,485.03,486.03,0,0,Biryani,Indian,456,56,TYPE_A,4.2,26
153,59,1198,226.01,228.01,0,0,Extras,Thai,456,56,TYPE_A,4.2,157
153,59,1311,170.75,213.46,0,0,Extras,Thai,456,56,TYPE_A,4.2,197
153,59,1803,152.35,185.3,0,0,Extras,Thai,456,56,TYPE_A,4.2,266
153,59,1438,196.0,195.0,0,0,Soup,Thai,456,56,TYPE_A,4.2,75
